id,campaign_name,channel,date,month,spend,impressions,clicks,leads,mqls,sqls,opportunities,proposals,contracts,revenue,customer_segment,industry,geography,service_category,campaign_type,campaign_objective,deal_value,sales_cycle_days
TCS-CMP-01843,SAP S/4 Hana Accelerated - Cognitive,Account-Based Email,2026-04-26,2026-04,13798,17939,787,67,43,25,19,17,5,41528880,Enterprise High-Value,Retail & CPG,India & Middle East,Cognitive AI & Enterprise Automation,Outbound ABM,Pipeline Generation,8305776,120
TCS-CMP-01844,Global Horizon - BFSI,Industry Display & Media,2026-07-15,2026-07,42251,189163,1664,45,22,6,2,1,0,0,Emerging Tier / High-CAC,Energy & Utilities,Europe & UK,BFSI Core Modernization,Digital Inbound,Pipeline Generation,1290212,99
TCS-CMP-01845,BFSI Resiliency - Healthcare,Industry Display & Media,2026-06-13,2026-06,31489,195499,1754,62,21,5,2,1,0,0,Nurture / Mid-Market,Telecom & Media,North America,Healthcare & Life Sciences Digital Labs,Digital Inbound,Pipeline Generation,2042130,89
TCS-CMP-01846,Life Sciences DataHub - Healthcare,Account-Based Email,2025-11-04,2025-11,23851,58841,2096,162,94,60,40,26,11,104155667,Enterprise High-Value,Retail & CPG,North America,Healthcare & Life Sciences Digital Labs,Outbound ABM,Executive Engagement,9468697,170
TCS-CMP-01847,Sustainable Tech Suite - Retail,Industry Display & Media,2026-07-26,2026-07,24027,116617,1093,46,21,6,3,2,1,2087936,Nurture / Mid-Market,Energy & Utilities,India & Middle East,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,2087936,74
TCS-CMP-01848,Cognitive Ops 2.0 - Retail,LinkedIn Enterprise,2025-10-25,2025-10,53706,76991,2090,209,125,54,33,25,8,28686400,Nurture / Mid-Market,Energy & Utilities,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,3585800,92
TCS-CMP-01849,Life Sciences DataHub - Healthcare,Account-Based Email,2025-12-25,2025-12,18718,32577,1596,139,85,51,38,33,17,129060668,Enterprise High-Value,Energy & Utilities,Nordics & Benelux,Healthcare & Life Sciences Digital Labs,Outbound ABM,Brand Authority & MQLs,7591804,154
TCS-CMP-01850,Zero Trust Enterprise - Cognitive,Executive Events & Roundtables,2026-07-24,2026-07,136506,131755,1917,198,131,53,22,11,3,27446163,Strategic Growth Accounts,Telecom & Media,India & Middle East,Cognitive AI & Enterprise Automation,Experiential,Executive Engagement,9148721,130
TCS-CMP-01851,SAP S/4 Hana Accelerated - Retail,Google Search,2025-10-18,2025-10,23821,35289,1202,110,66,24,13,10,3,4489326,Emerging Tier / High-CAC,Banking & Capital Markets,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Pipeline Generation,1496442,61
TCS-CMP-01852,NextGen CX - Cognitive,Google Search,2026-01-12,2026-01,41788,97827,4461,294,142,66,44,32,12,28906356,Nurture / Mid-Market,Energy & Utilities,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,2408863,134
TCS-CMP-01853,Sustainable Tech Suite - BFSI,LinkedIn Enterprise,2026-08-12,2026-08,56662,91356,2683,244,166,88,50,33,13,54565953,Nurture / Mid-Market,Telecom & Media,Nordics & Benelux,BFSI Core Modernization,Digital Inbound,Strategic Account Penetration,4197381,64
TCS-CMP-01854,BFSI Resiliency - BFSI,Account-Based Email,2026-03-08,2026-03,22423,33735,1386,122,83,46,31,22,11,57160675,Strategic Growth Accounts,Healthcare & Life Sciences,India & Middle East,BFSI Core Modernization,Outbound ABM,Brand Authority & MQLs,5196425,53
TCS-CMP-01855,OmniCommerce Edge - Healthcare,Google Search,2026-04-03,2026-04,37665,57520,2217,167,116,44,25,18,7,50960189,Enterprise High-Value,Telecom & Media,North America,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,7280027,150
TCS-CMP-01856,OmniCommerce Edge - Retail,Tech Analyst Webinars,2025-12-17,2025-12,35011,93586,1893,135,67,29,12,7,2,8952254,Strategic Growth Accounts,Healthcare & Life Sciences,North America,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,4476127,110
TCS-CMP-01857,NextGen CX - BFSI,Account-Based Email,2026-05-27,2026-05,16998,25914,1025,75,52,27,21,15,5,9125870,Emerging Tier / High-CAC,Banking & Capital Markets,Nordics & Benelux,BFSI Core Modernization,Outbound ABM,Strategic Account Penetration,1825174,75
TCS-CMP-01858,CyberShield 360 - BFSI,Industry Display & Media,2025-10-14,2025-10,18868,134755,1138,46,17,4,2,1,0,0,Strategic Growth Accounts,Energy & Utilities,APAC & Australia,BFSI Core Modernization,Digital Inbound,Pipeline Generation,2855481,113
TCS-CMP-01859,Life Sciences DataHub - Cyber,Industry Display & Media,2025-11-27,2025-11,44099,250432,1904,66,24,8,3,2,1,1076878,Emerging Tier / High-CAC,Healthcare & Life Sciences,India & Middle East,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,1076878,115
TCS-CMP-01860,Sustainable Tech Suite - BFSI,LinkedIn Enterprise,2026-05-05,2026-05,22353,36611,993,93,56,29,19,15,5,21704865,Nurture / Mid-Market,Banking & Capital Markets,APAC & Australia,BFSI Core Modernization,Digital Inbound,Pipeline Generation,4340973,113
TCS-CMP-01861,Sustainable Tech Suite - Cloud,Account-Based Email,2026-03-06,2026-03,19363,48711,2120,199,145,93,56,45,17,86690939,Strategic Growth Accounts,Telecom & Media,India & Middle East,Cloud & Infrastructure Transformation,Outbound ABM,Brand Authority & MQLs,5099467,143
TCS-CMP-01862,CyberShield 360 - Retail,Executive Events & Roundtables,2026-08-17,2026-08,77046,60875,1095,106,86,32,14,9,3,17297148,Nurture / Mid-Market,Retail & CPG,North America,Retail Omnichannel & Supply Chain,Experiential,Strategic Account Penetration,5765716,128
TCS-CMP-01863,Sustainable Tech Suite - Retail,Industry Display & Media,2026-05-26,2026-05,19954,91535,944,37,18,5,2,1,0,0,Nurture / Mid-Market,Energy & Utilities,North America,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,2062564,61
TCS-CMP-01864,OmniCommerce Edge - Cognitive,Industry Display & Media,2026-02-18,2026-02,38879,214645,2118,57,28,8,3,1,0,0,Nurture / Mid-Market,Retail & CPG,Nordics & Benelux,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,2237949,52
TCS-CMP-01865,NextGen CX - Cloud,Tech Analyst Webinars,2026-06-25,2026-06,27183,44080,1001,65,38,13,6,4,1,3998569,Strategic Growth Accounts,Telecom & Media,North America,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,3998569,91
TCS-CMP-01866,CyberShield 360 - Cloud,Account-Based Email,2026-09-13,2026-09,17355,28882,1051,84,63,37,25,17,8,15721664,Emerging Tier / High-CAC,Manufacturing & Auto,India & Middle East,Cloud & Infrastructure Transformation,Outbound ABM,Strategic Account Penetration,1965208,127
TCS-CMP-01867,BFSI Resiliency - Retail,Industry Display & Media,2025-10-02,2025-10,33514,254142,2509,89,40,11,4,2,1,1129252,Emerging Tier / High-CAC,Energy & Utilities,APAC & Australia,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,1129252,111
TCS-CMP-01868,Sustainable Tech Suite - Retail,Industry Display & Media,2026-08-20,2026-08,32808,190448,1913,54,25,8,3,1,0,0,Strategic Growth Accounts,Retail & CPG,North America,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,2963856,80
TCS-CMP-01869,CyberShield 360 - BFSI,Executive Events & Roundtables,2025-11-24,2025-11,111306,120754,1730,164,93,34,14,9,2,13886350,Nurture / Mid-Market,Banking & Capital Markets,North America,BFSI Core Modernization,Experiential,Strategic Account Penetration,6943175,84
TCS-CMP-01870,BFSI Resiliency - Cyber,Tech Analyst Webinars,2025-11-21,2025-11,33729,60640,1389,106,48,16,7,5,2,11471942,Enterprise High-Value,Retail & CPG,Nordics & Benelux,Cyber Defense & Risk Governance,Digital Inbound,Strategic Account Penetration,5735971,75
TCS-CMP-01871,Q1 Cloud Scale - Cyber,Executive Events & Roundtables,2025-12-26,2025-12,76437,48687,615,73,59,23,11,7,2,13770376,Nurture / Mid-Market,Retail & CPG,North America,Cyber Defense & Risk Governance,Experiential,Executive Engagement,6885188,77
TCS-CMP-01872,BFSI Resiliency - Cognitive,Google Search,2026-09-16,2026-09,45255,83210,3571,280,182,67,32,22,7,44912889,Enterprise High-Value,Telecom & Media,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Pipeline Generation,6416127,76
TCS-CMP-01873,Q1 Cloud Scale - Cloud,Tech Analyst Webinars,2026-06-28,2026-06,35996,89112,2230,171,87,38,21,11,3,3845397,Emerging Tier / High-CAC,Retail & CPG,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,1281799,121
TCS-CMP-01874,Life Sciences DataHub - BFSI,Account-Based Email,2025-12-20,2025-12,22095,48385,1646,128,91,43,32,23,7,67820557,Enterprise High-Value,Banking & Capital Markets,APAC & Australia,BFSI Core Modernization,Outbound ABM,Brand Authority & MQLs,9688651,164
TCS-CMP-01875,OmniCommerce Edge - BFSI,Industry Display & Media,2025-12-05,2025-12,47787,276200,2745,119,59,16,6,2,0,0,Enterprise High-Value,Manufacturing & Auto,APAC & Australia,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,5365517,119
TCS-CMP-01876,NextGen CX - Retail,Tech Analyst Webinars,2026-08-11,2026-08,17154,25007,546,27,14,6,3,2,1,5521712,Enterprise High-Value,Manufacturing & Auto,Europe & UK,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,5521712,155
TCS-CMP-01877,SAP S/4 Hana Accelerated - Cognitive,Executive Events & Roundtables,2026-08-12,2026-08,139857,86896,1215,148,89,35,18,10,4,12855552,Emerging Tier / High-CAC,Healthcare & Life Sciences,Nordics & Benelux,Cognitive AI & Enterprise Automation,Experiential,Brand Authority & MQLs,3213888,84
TCS-CMP-01878,CyberShield 360 - Healthcare,Tech Analyst Webinars,2026-05-27,2026-05,38821,83884,2097,127,73,33,16,8,2,11434114,Enterprise High-Value,Telecom & Media,North America,Healthcare & Life Sciences Digital Labs,Digital Inbound,Pipeline Generation,5717057,164
TCS-CMP-01879,Global Horizon - Healthcare,LinkedIn Enterprise,2026-06-21,2026-06,59835,83167,2679,286,189,118,70,53,20,65412720,Nurture / Mid-Market,Manufacturing & Auto,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Brand Authority & MQLs,3270636,54
TCS-CMP-01880,CyberShield 360 - Healthcare,LinkedIn Enterprise,2026-02-15,2026-02,30391,71186,2130,196,142,59,34,28,14,31104640,Emerging Tier / High-CAC,Banking & Capital Markets,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,2221760,137
TCS-CMP-01881,Life Sciences DataHub - Cloud,Industry Display & Media,2026-09-06,2026-09,25374,107267,1169,35,17,5,2,1,0,0,Enterprise High-Value,Banking & Capital Markets,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,6012410,150
TCS-CMP-01882,GenAI Catalyst - Cloud,LinkedIn Enterprise,2026-05-06,2026-05,45363,102763,2373,229,147,82,49,39,14,84050316,Strategic Growth Accounts,Energy & Utilities,North America,Cloud & Infrastructure Transformation,Digital Inbound,Strategic Account Penetration,6003594,127
TCS-CMP-01883,Life Sciences DataHub - Cyber,Google Search,2026-07-08,2026-07,30174,77919,2819,260,179,79,45,31,12,59611356,Strategic Growth Accounts,Banking & Capital Markets,North America,Cyber Defense & Risk Governance,Digital Inbound,Brand Authority & MQLs,4967613,94
TCS-CMP-01884,Sustainable Tech Suite - BFSI,Executive Events & Roundtables,2026-02-15,2026-02,75588,68131,904,121,83,24,11,6,2,30839314,Enterprise High-Value,Retail & CPG,Nordics & Benelux,BFSI Core Modernization,Experiential,Strategic Account Penetration,15419657,95
TCS-CMP-01885,SAP S/4 Hana Accelerated - Healthcare,Google Search,2026-07-22,2026-07,30652,63337,2287,129,89,37,21,16,5,6810890,Emerging Tier / High-CAC,Telecom & Media,India & Middle East,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,1362178,140
TCS-CMP-01886,OmniCommerce Edge - BFSI,Industry Display & Media,2026-08-05,2026-08,42951,228955,1823,69,28,6,2,1,0,0,Emerging Tier / High-CAC,Healthcare & Life Sciences,North America,BFSI Core Modernization,Digital Inbound,Executive Engagement,926979,138
TCS-CMP-01887,BFSI Resiliency - Cyber,Industry Display & Media,2026-03-08,2026-03,42298,230673,2437,78,32,8,3,2,0,0,Strategic Growth Accounts,Healthcare & Life Sciences,Nordics & Benelux,Cyber Defense & Risk Governance,Digital Inbound,Strategic Account Penetration,3127711,60
TCS-CMP-01888,CyberShield 360 - Retail,LinkedIn Enterprise,2025-11-01,2025-11,44591,86236,1928,141,108,54,35,22,7,62470345,Enterprise High-Value,Energy & Utilities,India & Middle East,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,8924335,173
TCS-CMP-01889,Q1 Cloud Scale - Healthcare,Tech Analyst Webinars,2026-05-10,2026-05,16662,29362,625,36,20,8,4,2,1,2033064,Nurture / Mid-Market,Energy & Utilities,India & Middle East,Healthcare & Life Sciences Digital Labs,Digital Inbound,Strategic Account Penetration,2033064,55
TCS-CMP-01890,BFSI Resiliency - Cognitive,Executive Events & Roundtables,2026-03-13,2026-03,99305,77628,943,122,102,37,15,10,3,56431104,Enterprise High-Value,Healthcare & Life Sciences,Nordics & Benelux,Cognitive AI & Enterprise Automation,Experiential,Brand Authority & MQLs,18810368,114
TCS-CMP-01891,Global Horizon - Retail,Tech Analyst Webinars,2025-12-27,2025-12,39911,53494,1223,99,50,17,9,5,2,13200590,Enterprise High-Value,Healthcare & Life Sciences,India & Middle East,Retail Omnichannel & Supply Chain,Digital Inbound,Pipeline Generation,6600295,136
TCS-CMP-01892,SAP S/4 Hana Accelerated - Cognitive,Account-Based Email,2026-01-03,2026-01,8352,11796,592,42,30,15,11,7,3,25118331,Enterprise High-Value,Retail & CPG,North America,Cognitive AI & Enterprise Automation,Outbound ABM,Executive Engagement,8372777,152
TCS-CMP-01893,Sustainable Tech Suite - Cloud,LinkedIn Enterprise,2026-02-23,2026-02,45770,81788,1939,179,138,63,33,26,8,88799128,Enterprise High-Value,Retail & CPG,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,11099891,160
TCS-CMP-01894,OmniCommerce Edge - Cloud,LinkedIn Enterprise,2025-12-07,2025-12,62389,202347,4703,467,268,147,108,92,27,55509462,Emerging Tier / High-CAC,Healthcare & Life Sciences,APAC & Australia,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,2055906,106
TCS-CMP-01895,Life Sciences DataHub - Cognitive,LinkedIn Enterprise,2026-03-04,2026-03,41102,65082,1424,106,69,38,27,23,9,17639946,Emerging Tier / High-CAC,Manufacturing & Auto,Nordics & Benelux,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,1959994,106
TCS-CMP-01896,Global Horizon - Cyber,Executive Events & Roundtables,2026-04-06,2026-04,105774,131318,1879,264,199,63,30,19,6,18951492,Emerging Tier / High-CAC,Healthcare & Life Sciences,APAC & Australia,Cyber Defense & Risk Governance,Experiential,Strategic Account Penetration,3158582,142
TCS-CMP-01897,Global Horizon - Cloud,Executive Events & Roundtables,2025-10-24,2025-10,113116,72365,1184,115,77,29,12,7,2,11792088,Nurture / Mid-Market,Manufacturing & Auto,India & Middle East,Cloud & Infrastructure Transformation,Experiential,Executive Engagement,5896044,52
TCS-CMP-01898,NextGen CX - Cognitive,LinkedIn Enterprise,2025-10-07,2025-10,35633,51041,1103,98,76,38,20,13,6,31876950,Strategic Growth Accounts,Energy & Utilities,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Executive Engagement,5312825,105
TCS-CMP-01899,OmniCommerce Edge - Cloud,LinkedIn Enterprise,2026-08-27,2026-08,31535,43829,1351,127,91,45,30,22,11,20907689,Emerging Tier / High-CAC,Retail & CPG,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Pipeline Generation,1900699,65
TCS-CMP-01900,Life Sciences DataHub - Cyber,Executive Events & Roundtables,2026-03-08,2026-03,59332,45879,634,82,51,17,7,4,1,3959091,Emerging Tier / High-CAC,Retail & CPG,Europe & UK,Cyber Defense & Risk Governance,Experiential,Executive Engagement,3959091,94
TCS-CMP-01901,OmniCommerce Edge - Cyber,Google Search,2026-01-01,2026-01,54415,86085,3340,312,163,62,34,24,9,24056667,Nurture / Mid-Market,Telecom & Media,India & Middle East,Cyber Defense & Risk Governance,Digital Inbound,Strategic Account Penetration,2672963,52
TCS-CMP-01902,Cognitive Ops 2.0 - BFSI,Google Search,2026-07-09,2026-07,43816,113730,4109,296,151,72,35,20,5,6335555,Emerging Tier / High-CAC,Telecom & Media,Europe & UK,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,1267111,119
TCS-CMP-01903,CyberShield 360 - Retail,Account-Based Email,2026-02-11,2026-02,18911,54917,2130,195,111,67,47,31,9,18910116,Emerging Tier / High-CAC,Energy & Utilities,Nordics & Benelux,Retail Omnichannel & Supply Chain,Outbound ABM,Executive Engagement,2101124,93
TCS-CMP-01904,Cognitive Ops 2.0 - Cloud,Industry Display & Media,2026-04-06,2026-04,16017,81413,768,32,15,4,2,1,0,0,Strategic Growth Accounts,Telecom & Media,North America,Cloud & Infrastructure Transformation,Digital Inbound,Strategic Account Penetration,3536828,94
TCS-CMP-01905,CyberShield 360 - Cyber,LinkedIn Enterprise,2026-02-06,2026-02,43347,72791,2221,168,96,59,32,25,7,26007254,Nurture / Mid-Market,Banking & Capital Markets,North America,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,3715322,76
TCS-CMP-01906,Life Sciences DataHub - Cloud,Account-Based Email,2025-10-02,2025-10,18540,46851,2383,206,162,90,49,42,19,75561176,Nurture / Mid-Market,Energy & Utilities,North America,Cloud & Infrastructure Transformation,Outbound ABM,Strategic Account Penetration,3976904,64
TCS-CMP-01907,Life Sciences DataHub - Healthcare,Google Search,2026-03-01,2026-03,59834,153982,5807,357,167,83,39,21,6,39338790,Enterprise High-Value,Healthcare & Life Sciences,North America,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,6556465,107
TCS-CMP-01908,Life Sciences DataHub - Healthcare,Account-Based Email,2026-03-18,2026-03,15201,36902,1842,153,112,51,29,22,12,44025444,Nurture / Mid-Market,Telecom & Media,North America,Healthcare & Life Sciences Digital Labs,Outbound ABM,Pipeline Generation,3668787,97
TCS-CMP-01909,BFSI Resiliency - Cyber,LinkedIn Enterprise,2026-01-03,2026-01,28144,45631,1258,131,86,45,32,24,7,40989025,Strategic Growth Accounts,Telecom & Media,Europe & UK,Cyber Defense & Risk Governance,Digital Inbound,Strategic Account Penetration,5855575,56
TCS-CMP-01910,Sustainable Tech Suite - Healthcare,Tech Analyst Webinars,2025-12-15,2025-12,38558,68611,1235,96,47,20,8,5,1,5602881,Enterprise High-Value,Retail & CPG,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Pipeline Generation,5602881,144
TCS-CMP-01911,Global Horizon - Healthcare,Executive Events & Roundtables,2026-05-19,2026-05,86585,81940,1318,132,85,25,9,6,2,6597410,Emerging Tier / High-CAC,Banking & Capital Markets,Nordics & Benelux,Healthcare & Life Sciences Digital Labs,Experiential,Brand Authority & MQLs,3298705,50
TCS-CMP-01912,Q1 Cloud Scale - Cyber,Google Search,2026-03-14,2026-03,24912,47311,1973,165,110,56,29,22,8,64445064,Enterprise High-Value,Banking & Capital Markets,APAC & Australia,Cyber Defense & Risk Governance,Digital Inbound,Brand Authority & MQLs,8055633,134
